,total_epoch,train_loss_store,acc,f1
54,54.0,0.4928092360496521,0.734375,0.7490256289122474
55,55.0,0.4906511902809143,0.733375,0.7502634351949421
56,56.0,0.4859881103038788,0.736125,0.7384462891834965
57,57.0,0.4876246452331543,0.7385,0.7203956161454157
58,58.0,0.4861268997192383,0.73975,0.718115353371243
59,59.0,0.47829943895339966,0.7445,0.7378815080789947
60,60.0,0.47753071784973145,0.74625,0.7555394990366088
61,61.0,0.47624292969703674,0.746125,0.7561531996638252
62,62.0,0.47437718510627747,0.747875,0.7472747775967925
63,63.0,0.47448626160621643,0.74925,0.7418275418275417
64,64.0,0.47115570306777954,0.74925,0.7454960669880742
65,65.0,0.4664222300052643,0.75175,0.7552378604880453
66,66.0,0.46683114767074585,0.7545,0.7615347255949491
67,67.0,0.46334215998649597,0.756625,0.7480916030534351
68,68.0,0.46156764030456543,0.7565,0.7410263227864928
69,69.0,0.45656612515449524,0.758875,0.76058086136279
70,70.0,0.45721521973609924,0.75875,0.7701286326822296
71,71.0,0.4537145495414734,0.76275,0.762809297675581
72,72.0,0.4521408677101135,0.763375,0.7511502563428422
73,73.0,0.4497101306915283,0.76575,0.7633240717352867
74,74.0,0.4492720067501068,0.765,0.7708993419449182
75,75.0,0.4456530213356018,0.767375,0.7633218873203611
76,76.0,0.44494715332984924,0.764875,0.7590006406149905
77,77.0,0.4428178668022156,0.769875,0.776875530238759
78,78.0,0.43927183747291565,0.772,0.7692307692307693
79,79.0,0.43806010484695435,0.771875,0.7670708359923419
80,80.0,0.438211590051651,0.772875,0.781163434903047
81,81.0,0.4410914480686188,0.767625,0.7453773455691001
82,82.0,0.4560796320438385,0.759125,0.7888681932727074
83,83.0,0.4811565577983856,0.746625,0.696693101900344
84,84.0,0.45583298802375793,0.755375,0.7666626922618337
85,85.0,0.47535839676856995,0.749375,0.7730103022755576
86,86.0,0.46021324396133423,0.75325,0.7539267015706805
87,87.0,0.46008411049842834,0.75125,0.7290305010893247
88,88.0,0.4528347849845886,0.755625,0.7399920202154542
89,89.0,0.45016950368881226,0.756375,0.7624619134673979
90,90.0,0.454044371843338,0.755,0.7717745691662784
91,91.0,0.4483235776424408,0.758875,0.7634580012262415
92,92.0,0.45188987255096436,0.758375,0.7438038436050363
93,93.0,0.4488505423069,0.760625,0.7461895294897284
94,94.0,0.445909708738327,0.760625,0.758846492885027
95,95.0,0.4464741349220276,0.76125,0.7687091305400823
96,96.0,0.4407061040401459,0.76425,0.7682477267141804
97,97.0,0.442551851272583,0.7625,0.7585768742058451
98,98.0,0.4465777575969696,0.758125,0.7532202525188113
99,99.0,0.43633246421813965,0.765375,0.7690414667158854
